City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2011_yoy,2012_yoy,2013_yoy,2014_yoy,2015_yoy,2016_yoy,2017_yoy,2018_yoy,2019_yoy,2020_yoy,2021_yoy,2022_yoy,2023_yoy,2024_yoy
Redmond,WA,54731.0,55674.0,56741.0,57606.0,59416.0,60770.0,62794.0,64872.0,67436.0,71929.0,73374.0,74989.0,76503.0,79690.0,82195.0,0.0172297235570334,0.0191651399216869,0.0152447084119067,0.0314203381592195,0.0227884744849872,0.0333059075201579,0.0330923336624518,0.0395239856949068,0.066626134408921,0.0200892546817,0.0220105214381115,0.0201896278120791,0.0416584970524031,0.0314343079432802
Redwood City,CA,77010.0,77970.0,79188.0,81034.0,82741.0,85274.0,85293.0,86394.0,86105.0,85925.0,83875.0,81633.0,81720.0,81965.0,82982.0,0.0124659135177249,0.0156213928434013,0.0233116128706369,0.0210652318779771,0.0306136014793149,0.000222811173394,0.0129084450072104,-0.003345139708776,-0.0020904709366471,-0.0238580157113762,-0.0267302533532041,0.0010657454705817,0.0029980420949583,0.0124077350088452
Reno,NV,225652.0,227061.0,228926.0,230987.0,234096.0,238082.0,242143.0,246615.0,250146.0,255601.0,264990.0,270060.0,273249.0,276078.0,281714.0,0.0062441281264956,0.0082136518380523,0.009002909237046,0.0134596319273379,0.0170272025152074,0.0170571483774497,0.0184684256823447,0.0143178638768931,0.0218072645574984,0.0367330331258484,0.0191327974640552,0.0118084870028882,0.010353194339229,0.0204145205340519
Renton,WA,92351.0,94131.0,95941.0,97090.0,98588.0,100455.0,101513.0,101981.0,101787.0,101751.0,106734.0,105302.0,104405.0,104551.0,105543.0,0.019274290478717,0.0192285219534478,0.0119761103177994,0.0154289834174477,0.0189373960319714,0.0105320790403663,0.0046102469634431,-0.0019023151371333,-0.0003536797429927,0.0489724916708435,-0.013416530814923,-0.0085183567263679,0.001398400459748,0.0094881923654484
Richland,WA,48876.0,50622.0,51767.0,52549.0,53248.0,54412.0,55095.0,56656.0,57533.0,58225.0,60892.0,61961.0,62829.0,63685.0,64372.0,0.0357230542597593,0.0226186243135395,0.0151061487047733,0.0133018706350263,0.0218599759615384,0.0125523781518782,0.0283328795716489,0.015479384354702,0.0120278796516781,0.0458050665521683,0.0175556723379097,0.0140088119946417,0.0136242817807063,0.0107874695768234
Richmond,VA,204302.0,206391.0,210794.0,213860.0,217044.0,220856.0,225369.0,227230.0,229221.0,230436.0,226923.0,227164.0,228670.0,230383.0,233655.0,0.0102250589813119,0.0213332945719532,0.0145450060248394,0.0148882446460301,0.0175632590626785,0.0204341290252472,0.0082575686984456,0.0087620472648858,0.0053005614668813,-0.015245013799927,0.0010620342583166,0.0066295715870472,0.0074911444439585,0.0142024368117439
Riverside,CA,305466.0,309472.0,312323.0,315510.0,317702.0,320483.0,323684.0,326882.0,329654.0,331360.0,315534.0,314157.0,320339.0,321560.0,323757.0,0.0131143891627873,0.0092124651018508,0.0102041796473522,0.0069474818547748,0.0087534859711301,0.0099880492881057,0.0098800064260204,0.0084801243262094,0.0051751230077596,-0.0477607436021245,-0.004364030500675,0.0196780590596421,0.003811587099916,0.0068323174524194
Rochester,MN,107047.0,108097.0,108916.0,110427.0,111198.0,112160.0,114051.0,115586.0,117047.0,118935.0,121575.0,121845.0,121979.0,122658.0,123624.0,0.0098087755845563,0.0075765284883021,0.0138730764993205,0.0069819881007362,0.0086512347344376,0.0168598430813124,0.0134588911977974,0.0126399390929697,0.0161302724546549,0.0221969983604489,0.0022208513263417,0.0010997578891214,0.0055665319440231,0.0078755564251822
Rockville,MD,61484.0,62055.0,63286.0,63825.0,65445.0,66733.0,66923.0,67830.0,68028.0,68079.0,67337.0,67219.0,67462.0,67966.0,68417.0,0.0092869689675362,0.0198372411570381,0.0085168915715956,0.0253819036427732,0.0196806478722591,0.0028471670687665,0.0135528891412518,0.0029190623617868,0.0007496913035808,-0.0108991025132566,-0.0017523798209008,0.0036150493164135,0.0074708724911802,0.0066356707765647
Roseville,CA,119916.0,122725.0,124432.0,126769.0,128397.0,130018.0,132708.0,135077.0,138953.0,141500.0,148520.0,152515.0,156070.0,159230.0,163304.0,0.0234247306447846,0.0139091464656752,0.0187813424199562,0.0128422563876026,0.0126249055663294,0.0206894430001999,0.0178512222322693,0.0286947444790749,0.0183299389002036,0.0496113074204947,0.0268987341772151,0.0233091827033406,0.0202473249183058,0.0255856308484582
Roswell,GA,88794.0,90902.0,93210.0,93661.0,93597.0,93827.0,94549.0,94699.0,94665.0,94763.0,92939.0,92635.0,93126.0,92137.0,92227.0,0.023740342815956,0.0253899804184726,0.0048385366376998,-0.0006833153607157,0.0024573437182815,0.0076950131625225,0.0015864789685771,-0.0003590323023474,0.0010352294934769,-0.0192480187414919,-0.0032709626744423,0.0053003724294273,-0.0106200201877026,0.0009768062776083
Round Rock,TX,100772.0,103864.0,106504.0,109547.0,112665.0,115981.0,120864.0,123684.0,128849.0,133372.0,120572.0,124146.0,127269.0,131316.0,135359.0,0.0306831262652324,0.0254178541169221,0.0285716968376774,0.0284626689913918,0.0294323880530777,0.042101723558169,0.0233320095313741,0.0417596455483328,0.0351031051851391,-0.0959721680712593,0.0296420396111866,0.0251558648687835,0.0317987883930886,0.030788327393463
Sacramento,CA,467286.0,470902.0,474226.0,478214.0,482762.0,488133.0,494127.0,500777.0,507737.0,513624.0,525579.0,525496.0,526715.0,529792.0,535798.0,0.0077383015968807,0.0070587935494009,0.0084094925204438,0.0095103865633377,0.011125564978188,0.0122794402345262,0.0134580785911314,0.013898401883473,0.011594585385741,0.0232757815055371,-0.000157921073711,0.0023197131852573,0.0058418689424071,0.0113365245228316
Salem,OR,155247.0,156171.0,157369.0,158814.0,160675.0,163175.0,166478.0,169627.0,172646.0,174365.0,175977.0,178215.0,180167.0,179519.0,180406.0,0.0059518058319967,0.0076710784972882,0.0091822404666738,0.011718110494037,0.015559358954411,0.0202420713957407,0.0189154122466632,0.0177978741591845,0.0099567901949654,0.0092449746222005,0.0127175710462162,0.0109530623123755,-0.0035966630959054,0.0049409811774798
Salt Lake City,UT,186643.0,188265.0,190183.0,192121.0,191837.0,192163.0,194680.0,200932.0,200435.0,200567.0,200666.0,201161.0,208579.0,211833.0,217783.0,0.0086903875312762,0.0101877672429819,0.0101901852426347,-0.0014782350706065,0.0016993593519498,0.0130982551271576,0.0321142387507705,-0.0024734736129635,0.0006585676154364,0.0004936006421794,0.0024667856039388,0.0368759351961861,0.0156008035324745,0.0280881637894001
San Antonio,TX,1332299.0,1357120.0,1383075.0,1408339.0,1435456.0,1464043.0,1487843.0,1511154.0,1530016.0,1547253.0,1439340.0,1454238.0,1475931.0,1502711.0,1526656.0,0.0186302023794958,0.0191250589483612,0.0182665437521464,0.0192545970820945,0.0199149259886753,0.0162563531262401,0.0156676477289606,0.0124818516180349,0.0112658952586116,-0.0697448962774672,0.0103505773479511,0.0149170906000255,0.0181444796538591,0.0159345343183087
San Diego,CA,1305906.0,1319592.0,1336776.0,1355320.0,1375831.0,1387323.0,1402089.0,1412621.0,1421917.0,1423851.0,1384824.0,1374972.0,1388730.0,1394555.0,1404452.0,0.0104800804958396,0.0130222068639397,0.0138721820260088,0.0151336953634566,0.0083527700713241,0.01064351993011,0.0075116486899191,0.0065806752129552,0.0013601356478613,-0.0274094691087761,-0.0071142614512746,0.0100060219408104,0.0041944798484946,0.0070968875376016
San Francisco,CA,805505.0,815650.0,828876.0,839572.0,850750.0,863010.0,871512.0,878040.0,880696.0,881549.0,874826.0,815498.0,814176.0,819151.0,827526.0,0.0125945835221382,0.0162152884202783,0.0129042221031855,0.0133139266197538,0.0144108139876579,0.009851566030521,0.0074904304243659,0.0030249191380802,0.0009685521451215,-0.0076263486204397,-0.0678169144492733,-0.0016210953307058,0.0061104724285658,0.0102240002148566
San Jose,CA,954940.0,970369.0,983530.0,1001279.0,1014273.0,1025980.0,1030242.0,1032335.0,1028020.0,1021795.0,1009686.0,981446.0,978451.0,983734.0,997368.0,0.0161570360441493,0.0135628817491078,0.0180462212642217,0.0129774019029661,0.0115422573606908,0.0041540770775258,0.0020315615166145,-0.0041798447209481,-0.006055329662847,-0.0118507136950171,-0.0279690913808847,-0.0030516197528952,0.0053993506062132,0.0138594376122
San Marcos,CA,83926.0,85001.0,86816.0,89423.0,92372.0,93199.0,94932.0,95614.0,96480.0,96664.0,94938.0,93372.0,94228.0,95195.0,96620.0,0.0128089030812858,0.0213526899683533,0.0300290269074824,0.0329780928843809,0.0089529294591434,0.0185946201139497,0.0071840896641806,0.0090572510301838,0.0019071310116086,-0.0178556649838616,-0.0164949756683309,0.0091676305530565,0.0102623424035318,0.0149692735963023
San Marcos,TX,45267.0,47687.0,50010.0,54403.0,58983.0,60446.0,61726.0,63526.0,63688.0,64776.0,68224.0,69370.0,70542.0,71933.0,74316.0,0.0534605783462566,0.0487134858556839,0.0878424315136972,0.0841865338308549,0.024803757014733,0.0211759256195612,0.0291611314519003,0.0025501369517992,0.0170832809948498,0.0532295912066197,0.0167976078799249,0.0168949113449618,0.019718749114003,0.0331280497129273
San Mateo,CA,97383.0,98518.0,99816.0,101323.0,102695.0,103509.0,104357.0,104389.0,104885.0,104430.0,105658.0,102900.0,101956.0,102098.0,103006.0,0.0116550116550116,0.0131752573133843,0.0150977799150436,0.0135408544950307,0.0079263839524806,0.0081925243215565,0.0003066397079256,0.0047514584870053,-0.0043380845688134,0.0117590730632959,-0.0261030873194646,-0.0091739552964042,0.0013927576601671,0.0088934161296009
Sanford,FL,53971.0,54377.0,54937.0,56283.0,57643.0,58289.0,58968.0,59542.0,60107.0,61448.0,61098.0,61072.0,63430.0,66036.0,66919.0,0.0075225584109984,0.0102984717803483,0.0245007918160802,0.0241636017980562,0.0112069115070346,0.0116488531283775,0.0097340930674264,0.0094891001309999,0.022310213452676,-0.0056958729332118,-0.0004255458443811,0.0386101650510872,0.0410846602553996,0.0133714943364225
Santa Clara,CA,116761.0,117836.0,119337.0,120486.0,121967.0,126024.0,126429.0,126709.0,129085.0,130365.0,128606.0,128498.0,129632.0,131488.0,133132.0,0.0092068413254425,0.0127380427034183,0.0096281957816938,0.0122918845343027,0.0332630957554092,0.0032136735859836,0.0022146817581409,0.018751627745464,0.0099159468567223,-0.0134928853603344,-0.00083977419405,0.0088250400784448,0.0143174524808689,0.0125030421027013
Santa Fe,NM,81012.0,81706.0,82144.0,82584.0,82824.0,83117.0,83515.0,83954.0,84211.0,84683.0,87739.0,88327.0,89075.0,89506.0,90551.0,0.0085666321038858,0.0053606834259417,0.0053564472146474,0.00290613193839,0.0035376219453298,0.0047884307662692,0.0052565407411842,0.0030612001810515,0.0056049684720523,0.0360875264220681,0.006701694799348,0.0084685317060468,0.0048386191411731,0.0116751949589971
Santa Monica,CA,89759.0,90476.0,91327.0,92050.0,92087.0,92422.0,92176.0,91747.0,91106.0,90401.0,92919.0,91229.0,90514.0,90435.0,90729.0,0.0079880569079423,0.0094058092753879,0.0079166073559845,0.0004019554589896,0.0036378641936429,-0.0026617039233083,-0.0046541399062662,-0.006986604466631,-0.0077382389743814,0.02785367418502,-0.0181878840710726,-0.0078374201186026,-0.0008727931590693,0.0032509537236689
Santa Rosa,CA,175238.0,176243.0,177093.0,178684.0,180585.0,181485.0,181909.0,181596.0,176750.0,176753.0,177972.0,177338.0,176196.0,176440.0,177524.0,0.0057350574647051,0.0048228865827295,0.0089839801686119,0.0106388932417004,0.0049838026414154,0.0023362812353638,-0.0017206405400502,-0.0266856098151941,1.6973125884016974e-05,0.0068966297601738,-0.0035623581237498,-0.0064396801587928,0.001384821448841,0.0061437315801405
Sarasota,FL,52219.0,52527.0,52954.0,53149.0,54015.0,54956.0,56440.0,57185.0,57746.0,58285.0,55198.0,56197.0,57688.0,58061.0,57764.0,0.005898236274153,0.0081291526262683,0.0036824413642028,0.0162938154998212,0.0174210867351661,0.027003420918553,0.0131998582565556,0.0098102649296144,0.0093339798427596,-0.0529638843613279,0.0180984818290517,0.026531665391391,0.0064658161142698,-0.0051153097604243
Savannah,GA,137412.0,140414.0,142327.0,142600.0,143883.0,145160.0,145818.0,145804.0,145817.0,144464.0,147494.0,146525.0,148281.0,148333.0,148808.0,0.0218467091665938,0.0136239976070762,0.0019181181364041,0.0089971949509116,0.0088752667097572,0.0045329291815927,-9.601009477567929e-05,8.916079119914405e-05,-0.0092787535061069,0.0209740835086942,-0.0065697587698482,0.0119843030199624,0.0003506855227574,0.0032022543870885
Scottsdale,AZ,217638.0,220816.0,225191.0,228887.0,233949.0,241073.0,247953.0,251396.0,254479.0,258069.0,241868.0,242715.0,243072.0,245236.0,246170.0,0.0146022293900881,0.0198128758785595,0.0164127340790706,0.0221157164889224,0.0304510812185561,0.0285390732267819,0.0138856960794989,0.0122635205015195,0.0141072544296385,-0.0627777842359989,0.0035019101327997,0.0014708608862245,0.0089027119536598,0.0038085762286124
Seattle,WA,610630.0,622694.0,635928.0,653588.0,670109.0,687386.0,709631.0,728661.0,742235.0,753675.0,740600.0,733700.0,751454.0,764182.0,780995.0,0.019756644776706,0.021252814383951,0.0277704394208149,0.0252773918737798,0.0257823727184681,0.0323617297995594,0.0268167540595041,0.0186286901590726,0.0154129083107102,-0.01734832653332,-0.0093167701863354,0.0241979010494752,0.0169378298605104,0.0220013033544365
Shawnee,KS,62311.0,63011.0,63559.0,64243.0,64449.0,64994.0,65376.0,65556.0,65933.0,65807.0,67430.0,67452.0,68778.0,69264.0,69724.0,0.0112339715299064,0.0086968941930774,0.0107616545257162,0.0032065750354124,0.0084562987788794,0.0058774656122103,0.0027533039647577,0.0057508084690951,-0.0019110308949994,0.0246630297688695,0.0003262642740619,0.0196584237680128,0.0070662130332373,0.0066412566412566
Simi Valley,CA,124463.0,125019.0,125274.0,125868.0,126239.0,126123.0,125958.0,126107.0,125438.0,125613.0,126347.0,125815.0,125103.0,125271.0,125778.0,0.0044671910527626,0.0020396899671249,0.0047416063987738,0.0029475323354625,-0.0009188919430603,-0.0013082467115434,0.0011829339938709,-0.0053050187539153,0.0013951115292016,0.0058433442398477,-0.0042106262910872,-0.0056591026507173,0.0013428934557924,0.0040472256148669
Sioux Falls,SD,154533.0,156471.0,159847.0,163478.0,167050.0,170183.0,173503.0,177636.0,180398.0,183793.0,193448.0,196833.0,201936.0,205968.0,209289.0,0.0125410106579177,0.0215758830709844,0.0227154716697842,0.0218500348670769,0.0187548638132295,0.0195084115334669,0.0238209137594162,0.0155486500484136,0.0188194991075289,0.0525319245020212,0.017498242421736,0.0259255307798997,0.0199667221297836,0.0161238639011885
Smyrna,TN,40568.0,41407.0,42128.0,43517.0,45731.0,46941.0,48515.0,49910.0,50748.0,51586.0,53515.0,55455.0,56596.0,57639.0,60302.0,0.0206813251824097,0.0174125147921848,0.0329709456893277,0.0508766688880207,0.0264590759003739,0.0335314543789011,0.0287539936102236,0.0167902224003205,0.0165129660282178,0.0373938665529407,0.0362515182659067,0.0205752411865476,0.0184288642306876,0.0462013567202762
Somerville,MA,75877.0,76710.0,77620.0,78573.0,78991.0,79715.0,80936.0,81204.0,81357.0,81360.0,80901.0,80263.0,80640.0,81240.0,82149.0,0.0109782938176258,0.0118628601225394,0.0122777634630249,0.0053198936021279,0.0091656011444341,0.0153170670513705,0.0033112582781456,0.0018841436382444,3.687451602197721e-05,-0.0056415929203539,-0.0078861818766146,0.0046970584204427,0.0074404761904761,0.0111890694239291
South San Francisco,CA,63701.0,64448.0,65581.0,66237.0,66813.0,67221.0,67220.0,67180.0,67617.0,67789.0,65903.0,63822.0,63368.0,63738.0,64660.0,0.0117266604919859,0.0175800645481628,0.0100028971805858,0.0086960460165768,0.0061065960217322,-1.487630353609735e-05,-0.0005950609937518,0.0065049121762429,0.0025437390005471,-0.0278216229771791,-0.0315767112271065,-0.0071135345178778,0.0058389092286327,0.0144654680096645
Sparks,NV,91237.0,91616.0,92406.0,93317.0,94561.0,95759.0,98068.0,100048.0,103979.0,105006.0,108886.0,109703.0,109163.0,110771.0,111520.0,0.0041540164626193,0.0086229479566887,0.0098586671861134,0.0133309043368303,0.0126690707585579,0.0241126160465334,0.0201900721948036,0.0392911402526787,0.0098769943930986,0.036950269508409,0.0075032602905791,-0.0049223813387054,0.0147302657493839,0.0067616975562195
Springdale,AR,71129.0,72453.0,73712.0,75121.0,76238.0,77524.0,78737.0,79819.0,80907.0,81125.0,87329.0,87644.0,88059.0,88507.0,89368.0,0.01861406739867,0.0173767821898334,0.0191149337963967,0.0148693441248119,0.0168682284425089,0.0156467674526598,0.0137419510522371,0.0136308397749909,0.0026944516543685,0.0764745762711864,0.0036070492047315,0.0047350645794349,0.0050874981546463,0.0097280441095054
Sunnyvale,CA,140462.0,143805.0,146436.0,148055.0,149769.0,151630.0,153544.0,153217.0,152807.0,152703.0,155261.0,152444.0,152618.0,154053.0,156792.0,0.0238000313251982,0.0182956086366955,0.0110560244748559,0.0115767788997332,0.0124258024023663,0.0126228318934247,-0.0021296826968165,-0.0026759432700026,-0.0006805970930651,0.0167514718112938,-0.0181436419963802,0.0011414027446144,0.0094025606416019,0.0177795953340733
Surprise,AZ,117643.0,119617.0,122266.0,125035.0,127880.0,130336.0,132846.0,134781.0,137717.0,141664.0,144393.0,149281.0,154208.0,159128.0,167564.0,0.0167795788954718,0.0221456816338814,0.0226473426790767,0.0227536289838845,0.0192055051610885,0.0192579179965627,0.014565737771555,0.021783485802895,0.0286602235018189,0.0192638920262028,0.0338520565401369,0.0330048700102491,0.0319049595351732,0.0530139258961339
Tacoma,WA,198230.0,199519.0,201537.0,202127.0,203740.0,206784.0,210248.0,213417.0,216111.0,217827.0,219756.0,219938.0,220993.0,224886.0,228202.0,0.0065025475457801,0.0101143249515083,0.0029275021460079,0.0079801313035863,0.0149406105821144,0.0167517796347879,0.0150726760777748,0.01262317434881,0.0079403639796215,0.0088556515032571,0.0008281912666775,0.004796806372705,0.0176159425864167,0.0147452487037876
Tallahassee,FL,181438.0,182997.0,186298.0,185602.0,187094.0,188645.0,188870.0,191655.0,192763.0,194500.0,197934.0,200269.0,202316.0,203665.0,205089.0,0.0085924668481795,0.0180385470800067,-0.0037359499296825,0.008038706479456,0.0082899505061626,0.0011927164780407,0.0147455922062794,0.0057812214656544,0.0090110654015552,0.0176555269922879,0.0117968615801226,0.0102212524155011,0.0066677870262361,0.0069918739105884
Tampa,FL,337053.0,342589.0,348090.0,355172.0,362664.0,371464.0,380344.0,391026.0,397232.0,399700.0,388564.0,393609.0,401611.0,409742.0,414547.0,0.0164247165875989,0.0160571413559688,0.0203453129937659,0.0210940051580642,0.0242648843006198,0.0239054120991536,0.0280851019077466,0.0158710673970528,0.0062129939179119,-0.0278608956717538,0.0129837041002254,0.0203298196941634,0.0202459593985224,0.0117268915561499
Temecula,CA,100703.0,102640.0,104295.0,106073.0,108671.0,111140.0,112402.0,113987.0,114614.0,114761.0,110084.0,110948.0,110952.0,111413.0,112431.0,0.0192347795001141,0.0161243180046765,0.0170477971139556,0.0244925664400931,0.0227199528853143,0.0113550476876012,0.0141011725770004,0.0055006272645126,0.0012825658296543,-0.0407542632078842,0.007848552014825,3.605292569492015e-05,0.0041549498882399,0.0091371742974338
Tempe,AZ,162323.0,164477.0,168549.0,170740.0,175636.0,179114.0,184877.0,185792.0,191746.0,195805.0,185313.0,184654.0,189589.0,190651.0,190114.0,0.0132698385318161,0.0247572608936203,0.0129991871799892,0.0286751786341806,0.0198023184313011,0.0321750393604073,0.0049492365194156,0.0320465897347571,0.0211686293325545,-0.0535839227803171,-0.0035561455483425,0.0267256598828078,0.0056015908095933,-0.002816665005691
Texas City,TX,45284.0,45179.0,45577.0,45900.0,46383.0,47299.0,47994.0,48417.0,49078.0,50094.0,52286.0,54319.0,55706.0,56684.0,57875.0,-0.0023186997615051,0.0088094025985524,0.0070869078701976,0.0105228758169934,0.0197486147942133,0.0146937567390431,0.0088136017002125,0.0136522295887808,0.0207017400872081,0.0437577354573402,0.0388823011896109,0.0255343434157477,0.0175564571141349,0.0210112200973819
Thornton,CO,119391.0,121911.0,124361.0,127022.0,129479.0,132176.0,134574.0,136777.0,139352.0,141464.0,142191.0,142942.0,143459.0,145533.0,146689.0,0.0211071186270321,0.0200966278678708,0.0213973834240638,0.0193431059186597,0.020829632604515,0.0181424766977363,0.016370175516816,0.0188262646497583,0.0151558642861243,0.0051391166657241,0.0052816282324479,0.0036168515901554,0.0144570922702653,0.0079432156280706
Thousand Oaks,CA,126732.0,127325.0,127657.0,128224.0,128636.0,128632.0,128480.0,128229.0,127279.0,126813.0,126814.0,126075.0,124728.0,124074.0,124229.0,0.0046791654830666,0.0026075004908698,0.0044415895720563,0.0032131270277015,-3.109549426288131e-05,-0.001181665526463,-0.0019536114570361,-0.0074086205148601,-0.0036612481241995,7.885626867907865e-06,-0.0058274323024271,-0.0106841165972635,-0.0052434096594188,0.0012492544771668
Toledo,OH,287065.0,285425.0,283185.0,282352.0,280712.0,279898.0,278897.0,276688.0,274864.0,272779.0,270285.0,268860.0,266637.0,265798.0,265638.0,-0.0057129918311183,-0.0078479460453709,-0.0029415399826968,-0.0058083526945089,-0.0028997691584257,-0.0035763027960185,-0.0079204867746874,-0.0065922627652807,-0.0075855695907794,-0.0091429325571249,-0.0052722126644097,-0.0082682436956036,-0.0031466000592565,-0.0006019608875913
Tucson,AZ,527160.0,530709.0,531880.0,532945.0,534800.0,535607.0,537528.0,541377.0,544858.0,548073.0,542649.0,541283.0,547476.0,549932.0,554013.0,0.0067323013885727,0.0022064822718288,0.0020023313529367,0.0034806593550929,0.0015089753178758,0.0035865849400773,0.0071605572174844,0.0064299000511658,0.0059006199780493,-0.0098964918906787,-0.0025172809679922,0.0114413347546477,0.0044860413972484,0.0074209174952539
Tulsa,OK,392403.0,393005.0,394643.0,398401.0,399892.0,403491.0,404007.0,402060.0,400414.0,401190.0,413663.0,412923.0,413062.0,414035.0,415154.0,0.0015341370988499,0.0041678859047594,0.0095225304895817,0.0037424604857919,0.0089999299810948,0.0012788389332104,-0.004819223429297,-0.0040939163308958,0.0019379941760278,0.0310900072284952,-0.0017888957919852,0.0003366245038421,0.0023555785814236,0.002702670064125
Upland,CA,73884.0,74465.0,74933.0,75188.0,75542.0,75970.0,76374.0,76778.0,76833.0,77140.0,79047.0,79272.0,79190.0,79171.0,79684.0,0.0078636781982567,0.0062848318001745,0.0034030400491105,0.0047081981167207,0.0056657223796034,0.0053178886402527,0.0052897582947076,0.0007163510380577,0.0039956789400387,0.0247212859735545,0.0028464078333143,-0.0010344131597537,-0.0002399292840005,0.0064796453246769
Vancouver,WA,167595.0,169046.0,170035.0,171565.0,173406.0,176409.0,178621.0,180360.0,182887.0,184463.0,191284.0,193475.0,194995.0,197733.0,198992.0,0.0086577761866404,0.0058504785679637,0.0089981474402328,0.010730626876111,0.0173177398705927,0.0125390427926012,0.0097356973704099,0.0140108671545797,0.0086173429494715,0.0369776052650124,0.0114541728529307,0.0078563121850368,0.0140413856765558,0.0063671718934118
Virginia Beach,VA,438859.0,442583.0,445044.0,447706.0,448864.0,450304.0,450983.0,449896.0,449849.0,449974.0,459673.0,458599.0,454886.0,453779.0,454808.0,0.0084856411740445,0.0055605389271616,0.0059814310495142,0.0025865188315546,0.0032080986668567,0.001507870238772,-0.0024102904100598,-0.0001044685882959,0.0002778710189419,0.021554578708992,-0.0023364435152815,-0.008096397942429,-0.0024335767642881,0.0022676236670273
Vista,CA,93401.0,94355.0,95307.0,96211.0,96999.0,99623.0,100746.0,100740.0,100784.0,101638.0,98833.0,99221.0,99269.0,99031.0,99322.0,0.0102140234044603,0.0100895554024693,0.0094851375030165,0.0081903316668572,0.0270518252765492,0.011272497314877,-5.955571437079388e-05,0.0004367679174111,0.0084735672328941,-0.0275979456502489,0.0039258142523246,0.0004837685570594,-0.0023975259144345,0.0029384738112308
Walnut Creek,CA,64314.0,64827.0,65529.0,66812.0,67500.0,68747.0,69235.0,69645.0,69843.0,70166.0,70218.0,69973.0,69547.0,69806.0,70817.0,0.0079764903442485,0.0108288213244481,0.0195791176425704,0.0102975513380829,0.018474074074074,0.0070984915705412,0.0059218603307575,0.0028429894464785,0.0046246581618773,0.0007410996779066,-0.0034891338403258,-0.0060880625384076,0.0037241002487526,0.0144829957310259
Waltham,MA,60889.0,61382.0,62047.0,62327.0,63114.0,63003.0,62939.0,62822.0,62563.0,62495.0,64238.0,64576.0,64719.0,65165.0,65849.0,0.0080967005534661,0.0108337949235932,0.0045127081083694,0.0126269514014792,-0.0017587223120068,-0.0010158246432709,-0.001858942785872,-0.0041227595428353,-0.0010869044003644,0.0278902312184974,0.0052616831159126,0.0022144449950445,0.0068913302121479,0.0104964321338141
Washington,DC,605226.0,619800.0,634924.0,650581.0,662328.0,675400.0,685815.0,694906.0,701547.0,705749.0,670917.0,669256.0,676725.0,687324.0,702250.0,0.024080260927323,0.0244014198128428,0.0246596443038851,0.018056168255759,0.0197364447826454,0.0154204915605567,0.0132557613933786,0.0095566882427263,0.0059896200824748,-0.0493546572506656,-0.0024757160721818,0.0111601539620115,0.0156621966086667,0.0217161047773684
West Jordan,UT,104023.0,106349.0,108086.0,109735.0,110416.0,111293.0,113325.0,113945.0,115610.0,116480.0,117034.0,116549.0,117150.0,116197.0,116688.0,0.0223604395181834,0.0163330167655549,0.0152563699276502,0.0062058595707841,0.0079426894652948,0.0182581114715211,0.0054709905140083,0.014612312958006,0.0075253005795346,0.0047561813186813,-0.0041440948784114,0.0051566294005096,-0.0081348698250106,0.0042255824160692
West Palm Beach,FL,100813.0,101498.0,102526.0,103420.0,104314.0,106850.0,108740.0,110328.0,111058.0,111955.0,117512.0,117924.0,122120.0,126017.0,127744.0,0.0067947586124805,0.0101282783897219,0.0087197393831808,0.0086443627924966,0.0243112142186091,0.0176883481516144,0.0146036417141806,0.0066166340366905,0.0080768607394334,0.0496360144700995,0.0035060249166042,0.0355822394084325,0.0319112348509662,0.0137045001864827
Westminster,CO,106434.0,107739.0,109083.0,110422.0,111517.0,112420.0,112984.0,112961.0,113227.0,113166.0,116653.0,115127.0,115002.0,115334.0,115302.0,0.0122611195670556,0.0124745913735973,0.0122750566082707,0.0099165021463114,0.0080974201242859,0.0050169009073118,-0.000203568646888,0.0023547950177494,-0.0005387407597127,0.0308131417563579,-0.013081532408082,-0.0010857574678398,0.0028869063146727,-0.0002774550436124
White Plains,NY,56946.0,57183.0,57255.0,57647.0,57733.0,58020.0,58000.0,58388.0,58141.0,58109.0,59593.0,59687.0,59662.0,61789.0,62561.0,0.0041618375302918,0.0012591154713813,0.0068465636188979,0.0014918382569778,0.0049711603415724,-0.0003447087211306,0.0066896551724137,-0.004230321298897,-0.0005503861302695,0.0255382126692939,0.0015773664692161,-0.0004188516762444,0.0356508330260467,0.0124941332599653
Wilmington,NC,106754.0,108141.0,109658.0,111686.0,113320.0,115050.0,118770.0,120836.0,122616.0,123744.0,115887.0,117969.0,121353.0,123599.0,125284.0,0.0129924874009404,0.0140279819864806,0.0184938627368728,0.0146303028132442,0.0152665019414048,0.0323337679269882,0.0173949650585164,0.014730709391241,0.0091994519475435,-0.0634939875872769,0.0179657770069119,0.0286855021234392,0.0185079890896805,0.0136327963818477
Worcester,MA,181759.0,182387.0,182575.0,183327.0,184559.0,184627.0,184859.0,185325.0,185555.0,185428.0,202475.0,205656.0,206602.0,209211.0,211286.0,0.0034551246430713,0.001030775219725,0.0041188552649596,0.0067202321534743,0.0003684458628406,0.001256587606363,0.0025208402079422,0.0012410629974369,-0.0006844331869257,0.091933257113273,0.0157105815532781,0.0045999144201968,0.0126281449356734,0.0099182165373713
